#{"t_start": 1735350997.6457891, "env_id": "Swimmer-v5"}
r,l,t
80.549168,1000,819.238774
86.056807,1000,823.823973
73.009144,1000,827.697522
84.465907,1000,832.368711
77.713372,1000,836.243718
84.743522,1000,841.003932
72.768946,1000,844.979625
86.193636,1000,849.725107
86.322871,1000,853.705866
85.201374,1000,858.471834
72.296501,1000,862.419514
81.274109,1000,867.137722
82.380326,1000,871.130821
85.0827,1000,875.907691
94.6598,1000,879.918902
80.960996,1000,884.603949
88.302991,1000,888.490587
79.654887,1000,893.094916
82.953568,1000,896.966141
90.620827,1000,901.555517
87.994043,1000,905.443612
88.135117,1000,910.060218
77.639501,1000,914.004379
95.893408,1000,918.714192
95.131239,1000,922.69054
85.184893,1000,926.656802
93.393764,1000,931.409834
91.15531,1000,935.404625
90.973698,1000,940.084798
87.254909,1000,944.039723
95.307083,1000,948.82977
94.702363,1000,952.806384
92.854708,1000,957.577427
86.289335,1000,961.529151
98.279347,1000,966.150039
89.498674,1000,970.014433
94.315105,1000,974.602396
97.038517,1000,978.467175
91.795198,1000,983.112498
96.517132,1000,986.991836
88.438532,1000,991.674248
91.074637,1000,995.648578
89.217802,1000,1000.378455
98.45948,1000,1004.339076
95.686634,1000,1009.052452
98.507728,1000,1013.040206
88.5942,1000,1017.685679
82.963827,1000,1021.641266
93.67609,1000,1026.44126
93.109862,1000,1030.431535
92.215722,1000,1035.224667
91.862371,1000,1039.104823
89.438323,1000,1043.709831
83.110998,1000,1047.578425
88.351091,1000,1052.170973
100.671074,1000,1056.056267
93.647656,1000,1060.653009
95.814748,1000,1064.636121
89.592637,1000,1069.375079
102.472043,1000,1073.371227
91.145545,1000,1078.132337
92.495292,1000,1082.115233
95.608493,1000,1086.853602
92.768974,1000,1090.77234
99.607938,1000,1095.621428
85.440344,1000,1099.597511
92.938329,1000,1103.58899
89.438383,1000,1108.201669
89.597209,1000,1112.064917
93.602201,1000,1116.670825
97.75514,1000,1120.546314
79.312022,1000,1125.140298
93.964047,1000,1129.056281
91.740074,1000,1133.747872
88.171652,1000,1137.72712
94.352346,1000,1142.474526
90.453316,1000,1146.446151
92.15559,1000,1151.180158
80.404086,1000,1155.174712
91.678165,1000,1159.845224
84.605375,1000,1163.827903
89.699234,1000,1168.653443
94.542662,1000,1172.661302
97.665642,1000,1177.398813
87.625096,1000,1181.299947
93.197239,1000,1185.876383
95.548315,1000,1189.754211
91.144713,1000,1194.35361
91.625176,1000,1198.228407
94.004125,1000,1202.848491
87.648365,1000,1206.807723
89.077817,1000,1211.548346
96.210696,1000,1215.548656
88.528616,1000,1220.289502
84.993486,1000,1224.272155
94.627362,1000,1229.035682
86.402623,1000,1232.92848
96.551466,1000,1237.691406
90.670369,1000,1241.685011
97.359155,1000,1246.456315
90.375302,1000,1250.44647
83.619955,1000,1255.098141
90.885732,1000,1258.962143
93.500333,1000,1263.558516
96.465613,1000,1267.444021
94.473104,1000,1272.04965
93.630156,1000,1275.94002
94.899433,1000,1280.658637
92.532815,1000,1284.641776
94.967275,1000,1288.616987
84.167205,1000,1293.392908
100.740831,1000,1297.378972
76.168889,1000,1302.139773
80.77398,1000,1306.070525
95.828328,1000,1310.807919
95.948451,1000,1314.810373
90.506749,1000,1319.635779
82.407331,1000,1323.573766
93.016859,1000,1328.212453
90.867659,1000,1332.088436
97.808306,1000,1336.668941
96.018126,1000,1340.548971
94.297663,1000,1345.193428
99.608656,1000,1349.055283
89.426946,1000,1353.766242
97.817745,1000,1357.748419
89.677269,1000,1362.482788
96.753916,1000,1366.459576
97.514182,1000,1371.233044
90.267455,1000,1375.237693
90.12166,1000,1379.862579
86.561965,1000,1383.88046
93.492866,1000,1388.663399
87.085725,1000,1392.657046
90.408939,1000,1397.43197
95.05084,1000,1401.33448
95.393133,1000,1405.936046
85.1916,1000,1409.809057
94.215763,1000,1414.408982
86.869275,1000,1418.297792
96.980257,1000,1422.929244
89.221607,1000,1426.877703
96.997086,1000,1431.646536
91.196012,1000,1435.658356
95.888243,1000,1440.392061
94.960012,1000,1444.376267
86.904312,1000,1449.172478
93.548801,1000,1453.047909
77.905644,1000,1457.865643
90.56849,1000,1461.871272
93.424269,1000,1466.646867
96.806339,1000,1470.584608
92.19565,1000,1474.483248
90.47023,1000,1479.082856
91.063537,1000,1482.965648
89.259863,1000,1487.551098
95.792268,1000,1491.478617
87.359572,1000,1496.068712
94.785103,1000,1500.049109
83.567441,1000,1504.795104
101.446357,1000,1508.787889
85.15282,1000,1513.50614
91.296959,1000,1517.491636
88.782642,1000,1522.259426
86.861587,1000,1526.14502
93.842659,1000,1530.94909
92.1161,1000,1534.937991
98.351679,1000,1539.736317
90.684811,1000,1543.666301
95.315724,1000,1548.324142
93.884275,1000,1552.205294
84.37455,1000,1556.790956
93.189784,1000,1560.668983
96.902975,1000,1565.338378
89.931322,1000,1569.207668
91.428305,1000,1573.958892
96.186823,1000,1577.938052
91.083487,1000,1582.677819
88.502484,1000,1586.6584
91.457887,1000,1591.430254
90.688577,1000,1595.402054
93.945876,1000,1600.073249
100.677992,1000,1604.069174
92.290214,1000,1608.836983
97.65245,1000,1612.828092
92.580708,1000,1617.62182
91.958469,1000,1621.498595
95.853032,1000,1626.135865
97.360307,1000,1630.004219
93.002195,1000,1634.598679
91.523258,1000,1638.464164
93.865242,1000,1643.104314
90.62386,1000,1647.006331
93.969064,1000,1651.770379
88.559731,1000,1655.764605
91.65107,1000,1659.748417
91.883232,1000,1664.514573
95.95117,1000,1668.523941
90.894712,1000,1673.212672
88.186722,1000,1677.183615
87.951911,1000,1681.992737
90.246431,1000,1685.981692
93.844122,1000,1690.761921
91.805887,1000,1694.648851
88.444296,1000,1699.250219
90.817728,1000,1703.14081
90.904369,1000,1707.73316
93.600043,1000,1711.658284
92.139005,1000,1716.263395
91.660421,1000,1720.237551
86.118044,1000,1725.002355
88.525043,1000,1728.998588
87.797717,1000,1733.741153
88.392867,1000,1737.751424
87.575368,1000,1742.491866
83.518281,1000,1746.417313
89.547375,1000,1751.202294
93.787433,1000,1755.216203
90.127491,1000,1760.016886
85.28065,1000,1763.916654
88.427808,1000,1768.536262
94.339381,1000,1772.397217
84.133919,1000,1777.005788
92.470996,1000,1780.882746
94.451646,1000,1785.509472
89.608467,1000,1789.43984
86.495739,1000,1794.22368
86.163084,1000,1798.187476
77.105313,1000,1802.957251
85.143871,1000,1806.950533
88.867427,1000,1811.725894
91.808005,1000,1815.651447
80.72704,1000,1820.405864
92.209116,1000,1824.409203
87.175257,1000,1829.221878
84.33939,1000,1833.200898
80.556354,1000,1837.833057
76.238929,1000,1841.723418
92.301897,1000,1845.599233
84.55377,1000,1850.193454
84.42422,1000,1854.076501
93.966164,1000,1858.702449
85.384852,1000,1862.579569
77.755008,1000,1867.333449
89.975719,1000,1871.325598
92.638445,1000,1876.071866
82.680052,1000,1880.067488
91.975687,1000,1884.840762
82.978712,1000,1888.825069
82.926207,1000,1893.472606
88.996731,1000,1897.493682
85.798005,1000,1902.249956
85.754944,1000,1906.250293
88.565925,1000,1910.989945
89.098525,1000,1914.888402
88.002142,1000,1919.478518
82.826898,1000,1923.35511
85.764982,1000,1927.955112186,1000,1927.045936
264.877477,1000,1931.127444
270.027054,1000,1935.962145
269.379754,1000,1940.039208
262.248549,1000,1944.862388
265.581734,1000,1948.882231
264.743609,1000,1953.689627
272.817054,1000,1957.80175
271.226513,1000,1962.652774
269.79603,1000,1966.678365
265.088117,1000,1971.401994
270.361772,1000,1975.400373
269.137634,1000,1980.121056
275.816803,1000,1984.107851
273.478427,1000,1988.861219
267.450773,1000,1992.901314
267.359352,1000,1997.772882
274.654325,1000,2001.84078
271.392628,1000,2006.672817
276.745535,1000,2010.763119
271.062157,1000,2015.573295
267.184128,1000,2019.610111
273.819058,1000,2024.439574
270.422499,1000,2028.526729
271.2761,1000,2033.393123
274.091834,1000,2037.382019
271.250733,1000,2042.11122
267.584936,1000,2046.108455
270.433485,1000,2050.824309
269.183594,1000,2054.827075
269.926562,1000,2059.535839
262.002838,1000,2063.59287
269.086298,1000,2068.419263
264.385366,1000,2072.507905
265.407036,1000,2076.568956
