#{"t_start": 1735350997.7479322, "env_id": "Hopper-v5"}
r,l,t
70.905565,39,115.135872
60.951863,19,115.21842
55.726849,14,115.279249
49.44266,9,115.318346
55.555383,15,115.383451
60.171282,20,115.469718
58.133092,14,115.529302
54.956312,14,115.593795
55.221184,16,115.662507
54.017353,14,115.723309
68.927869,27,115.840581
58.283203,19,115.924375
54.511055,14,115.98594
69.824251,30,116.117857
81.176518,38,116.281519
77.430568,32,116.419274
69.13235,29,116.545858
50.79789,11,116.594817
53.677143,13,116.651896
50.924157,11,116.700253
72.389865,28,116.824693
57.198342,18,116.903111
60.858681,21,116.997367
65.240648,23,117.100345
59.198357,19,117.184923
49.084575,9,117.224177
55.857135,16,117.296028
54.305919,12,117.349668
60.09887,19,117.435714
74.018657,40,117.613668
65.815514,25,117.72183
60.386858,20,117.808323
57.882972,16,117.877716
55.13294,16,118.733176
78.374176,39,118.90538
60.583948,20,118.994771
54.433307,15,119.060676
53.514875,13,119.118062
63.586326,23,119.222857
55.587689,12,119.275716
54.335243,13,119.333792
56.188685,13,119.391089
62.950394,21,119.482638
65.196532,24,119.58664
58.13693,17,119.660038
68.524773,26,119.774348
65.856917,26,119.886157
62.057934,40,120.062123
53.368165,14,120.12585
79.608904,36,120.282201
55.86286,11,120.328892
54.602892,10,120.373152
54.870018,12,120.424073
67.951618,24,120.527136
56.175113,39,120.696087
76.40114,35,120.850724
68.603873,26,120.963793
74.164292,31,121.100779
59.864288,9,121.139598
60.698068,19,121.224029
52.77695,13,121.280168
55.973505,16,121.349856
52.303792,11,121.397664
76.449907,33,121.547184
55.903517,16,121.620511
52.290098,12,121.672978
